X     Y     River     Chainage
410010.000    490641.687    MADIWALA EAST 3    4411.665   
410010.000    490672.844    MADIWALA EAST 3    4443.090   
410010.000    490677.813    MADIWALA EAST 3    4448.090   
410010.000    490680.625    MADIWALA EAST 3    4450.950   
410010.000    490681.687    MADIWALA EAST 3    4452.020   
410010.000    490682.750    MADIWALA EAST 3    4453.090   
410001.656    490722.969    MADIWALA EAST 3    4495.135   
409987.406    490762.125    MADIWALA EAST 3    4537.180   
409971.437    490806.031    MADIWALA EAST 3    4584.305   
409955.500    490849.906    MADIWALA EAST 3    4631.430   
409953.781    490854.563    MADIWALA EAST 3    4636.430   
409952.094    490859.219    MADIWALA EAST 3    4641.430   
409935.000    490906.250    MADIWALA EAST 3    4691.910   
409918.813    490953.594    MADIWALA EAST 3    4742.390   
409898.563    491014.313    MADIWALA EAST 3    4806.975   
409878.313    491075.031    MADIWALA EAST 3    4871.560   
409878.313    491075.031    MADIWALA EAST 3    4871.560   
409864.438    491116.688    MADIWALA EAST 3    4915.835   
409838.188    491150.344    MADIWALA EAST 3    4960.110   
409816.625    491170.500    MADIWALA EAST 3    4989.885   
409795.031    491190.625    MADIWALA EAST 3    5019.660   
409795.031    491190.625    MADIWALA EAST 3    5019.660   
409770.563    491213.500    MADIWALA EAST 3    5053.460   
409746.063    491236.344    MADIWALA EAST 3    5087.260   
409746.063    491236.344    MADIWALA EAST 3    5087.260   
409709.000    491270.625    MADIWALA EAST 3    5138.225   
409666.156    491297.406    MADIWALA EAST 3    5189.190   
409630.062    491319.969    MADIWALA EAST 3    5232.135   
409593.969    491342.531    MADIWALA EAST 3    5275.080   
409571.969    491356.250    MADIWALA EAST 3    5301.232   
409550.000    491370.000    MADIWALA EAST 3    5327.384   
409550.000    491370.000    MADIWALA EAST 3    5327.384   
409549.563    491370.938    MADIWALA EAST 3    5328.422   
409549.156    491371.875    MADIWALA EAST 3    5329.460   
409532.844    491407.781    MADIWALA EAST 3    5369.245   
409516.500    491443.656    MADIWALA EAST 3    5409.030   
409495.500    491489.875    MADIWALA EAST 3    5460.240   
409474.500    491536.094    MADIWALA EAST 3    5511.450   
409450.938    491587.969    MADIWALA EAST 3    5568.950   
409427.750    491640.031    MADIWALA EAST 3    5626.450   
409425.750    491644.563    MADIWALA EAST 3    5631.450   
409423.750    491649.094    MADIWALA EAST 3    5636.450   
409413.469    491672.219    MADIWALA EAST 3    5661.965   
409403.188    491695.313    MADIWALA EAST 3    5687.480   
409403.188    491695.313    MADIWALA EAST 3    5687.480   
409385.563    491734.969    MADIWALA EAST 3    5731.260   
409370.000    491775.063    MADIWALA EAST 3    5775.040   
409370.000    491775.063    MADIWALA EAST 3    5775.040   
409370.000    491837.531    MADIWALA EAST 3    5838.085   
409370.000    491900.031    MADIWALA EAST 3    5901.130   
409369.781    491922.250    MADIWALA EAST 3    5923.555   
409367.781    491944.375    MADIWALA EAST 3    5945.980   
409367.344    491949.313    MADIWALA EAST 3    5950.980   
409366.875    491954.250    MADIWALA EAST 3    5955.980   
409363.719    491989.250    MADIWALA EAST 3    5991.435   
409360.531    492024.250    MADIWALA EAST 3    6026.890   
409348.562    492045.719    MADIWALA EAST 3    6052.320   
409333.750    492066.094    MADIWALA EAST 3    6077.750   
409307.344    492102.406    MADIWALA EAST 3    6123.050   
409280.938    492138.719    MADIWALA EAST 3    6168.350   
409280.000    492169.063    MADIWALA EAST 3    6199.260   
409280.000    492199.687    MADIWALA EAST 3    6230.170   
409280.000    492220.813    MADIWALA EAST 3    6251.475   
409269.563    492235.750    MADIWALA EAST 3    6272.780   
409269.563    492235.750    MADIWALA EAST 3    6272.780   
409257.219    492242.531    MADIWALA EAST 3    6286.985   
409244.875    492249.313    MADIWALA EAST 3    6301.190   
409168.750    492291.187    MADIWALA EAST 3    6388.845   
409092.625    492333.063    MADIWALA EAST 3    6476.500   
409092.625    492333.063    MADIWALA EAST 3    6476.500   
409054.781    492348.406    MADIWALA EAST 3    6517.865   
409015.875    492361.375    MADIWALA EAST 3    6559.230   
408977.719    492380.531    MADIWALA EAST 3    6603.090   
408944.688    492408.844    MADIWALA EAST 3    6646.950   
408933.375    492418.531    MADIWALA EAST 3    6662.005   
408922.031    492428.250    MADIWALA EAST 3    6677.060   
408904.313    492433.906    MADIWALA EAST 3    6696.070   
408886.063    492438.500    MADIWALA EAST 3    6715.080   
408877.469    492449.719    MADIWALA EAST 3    6731.490   
408873.406    492465.469    MADIWALA EAST 3    6747.900   
408872.156    492470.250    MADIWALA EAST 3    6752.900   
408870.906    492475.063    MADIWALA EAST 3    6757.900   
408861.563    492511.125    MADIWALA EAST 3    6795.500   
408852.219    492547.188    MADIWALA EAST 3    6833.100   
408852.219    492547.188    MADIWALA EAST 3    6833.100   
408847.969    492563.531    MADIWALA EAST 3    6850.115   
408843.750    492579.844    MADIWALA EAST 3    6867.130   
408827.313    492643.250    MADIWALA EAST 3    6933.200   
408810.875    492706.625    MADIWALA EAST 3    6999.270   
408791.906    492731.125    MADIWALA EAST 3    7030.840   
408771.531    492754.875    MADIWALA EAST 3    7062.410   
408771.531    492754.875    MADIWALA EAST 3    7062.410   
408764.156    492763.469    MADIWALA EAST 3    7073.840   
408756.781    492772.063    MADIWALA EAST 3    7085.270   
408749.094    492782.750    MADIWALA EAST 3    7098.720   
408744.875    492795.375    MADIWALA EAST 3    7112.170   
408735.469    492823.563    MADIWALA EAST 3    7142.140   
408735.531    492851.094    MADIWALA EAST 3    7172.110   
408735.625    492851.250    MADIWALA EAST 3    7172.305   
408735.719    492851.438    MADIWALA EAST 3    7172.500   
408735.938    492851.875    MADIWALA EAST 3    7173.000   
408745.688    492871.375    MADIWALA EAST 3    7195.000   
408747.156    492874.281    MADIWALA EAST 3    7198.300   
408748.625    492877.219    MADIWALA EAST 3    7201.600   
408745.219    492883.188    MADIWALA EAST 3    7210.530   
408737.844    492888.094    MADIWALA EAST 3    7219.460   
408723.063    492897.969    MADIWALA EAST 3    7237.405   
408708.250    492907.844    MADIWALA EAST 3    7255.350   
408689.719    492920.188    MADIWALA EAST 3    7277.845   
408671.156    492932.563    MADIWALA EAST 3    7300.340   
408660.000    492958.531    MADIWALA EAST 3    7332.560   
408660.000    492990.469    MADIWALA EAST 3    7364.780   
408660.000    492998.625    MADIWALA EAST 3    7373.020   
408653.406    493001.656    MADIWALA EAST 3    7381.260   
408648.406    493002.906    MADIWALA EAST 3    7386.450   
408643.437    493004.156    MADIWALA EAST 3    7391.640   
408632.688    493006.844    MADIWALA EAST 3    7402.820   
408621.938    493009.531    MADIWALA EAST 3    7414.000   
408620.438    493009.906    MADIWALA EAST 3    7415.550   
408620.000    493010.000    MADIWALA EAST 3    7416.000   
408601.313    493084.688    MADIWALA EAST 3    7493.000   
408540.469    493129.688    MADIWALA EAST 3    7570.000   
408540.250    493129.844    MADIWALA EAST 3    7570.285   
408540.000    493130.000    MADIWALA EAST 3    7570.570   
399370.000    484860.000    DEHIWARA CNL 2    3340.000   
399369.250    484859.438    DEHIWARA CNL 2    3341.000   
399368.500    484858.875    DEHIWARA CNL 2    3342.000   
399358.688    484851.531    DEHIWARA CNL 2    3355.005   
399348.875    484844.156    DEHIWARA CNL 2    3368.010   
399332.875    484832.156    DEHIWARA CNL 2    3389.245   
399316.875    484820.156    DEHIWARA CNL 2    3410.480   
399292.938    484802.219    DEHIWARA CNL 2    3442.215   
399263.938    484797.094    DEHIWARA CNL 2    3473.950   
399242.313    484794.688    DEHIWARA CNL 2    3497.045   
399220.688    484792.313    DEHIWARA CNL 2    3520.140   
399197.594    484790.281    DEHIWARA CNL 2    3544.805   
399174.500    484792.937    DEHIWARA CNL 2    3569.470   
399151.156    484795.625    DEHIWARA CNL 2    3594.420   
399127.813    484798.344    DEHIWARA CNL 2    3619.370   
399104.406    484801.031    DEHIWARA CNL 2    3644.375   
399081.000    484803.719    DEHIWARA CNL 2    3669.380   
399057.406    484806.438    DEHIWARA CNL 2    3694.570   
399033.844    484809.188    DEHIWARA CNL 2    3719.760   
399017.344    484811.063    DEHIWARA CNL 2    3737.380   
399000.844    484812.969    DEHIWARA CNL 2    3755.000   
398996.156    484813.531    DEHIWARA CNL 2    3760.000   
398991.469    484814.063    DEHIWARA CNL 2    3765.000   
398984.625    484814.844    DEHIWARA CNL 2    3772.340   
398977.750    484815.656    DEHIWARA CNL 2    3779.680   
398958.969    484817.812    DEHIWARA CNL 2    3799.740   
398940.188    484819.969    DEHIWARA CNL 2    3819.800   
398940.094    484820.000    DEHIWARA CNL 2    3819.900   
398940.000    484820.000    DEHIWARA CNL 2    3820.000   
402020.000    489470.000    MAHAWATTA TO HEEN ELA       0.000  
402014.781    489446.531    MAHAWATTA TO HEEN ELA      25.700  
402009.563    489423.062    MAHAWATTA TO HEEN ELA      51.400  
402005.656    489405.500    MAHAWATTA TO HEEN ELA      70.615  
402001.781    489387.969    MAHAWATTA TO HEEN ELA      89.830  
401990.156    489360.937    MAHAWATTA TO HEEN ELA     121.475  
401976.531    489334.656    MAHAWATTA TO HEEN ELA     153.120  
401954.750    489292.531    MAHAWATTA TO HEEN ELA     203.800  
401932.969    489250.438    MAHAWATTA TO HEEN ELA     254.480  
401912.531    489210.875    MAHAWATTA TO HEEN ELA     302.065  
401892.063    489171.344    MAHAWATTA TO HEEN ELA     349.650  
401867.937    489124.719    MAHAWATTA TO HEEN ELA     405.775  
401840.500    489080.500    MAHAWATTA TO HEEN ELA     461.900  
401825.094    489065.094    MAHAWATTA TO HEEN ELA     485.180  
401809.563    489050.000    MAHAWATTA TO HEEN ELA     508.460  
401803.531    489050.000    MAHAWATTA TO HEEN ELA     514.915  
401797.500    489050.000    MAHAWATTA TO HEEN ELA     521.370  
401760.688    489050.000    MAHAWATTA TO HEEN ELA     560.720  
401723.875    489050.000    MAHAWATTA TO HEEN ELA     600.070  
401693.188    489052.969    MAHAWATTA TO HEEN ELA     633.035  
401662.531    489056.375    MAHAWATTA TO HEEN ELA     666.000  
401662.125    489056.438    MAHAWATTA TO HEEN ELA     666.435  
401661.750    489056.469    MAHAWATTA TO HEEN ELA     666.870  
401646.344    489058.187    MAHAWATTA TO HEEN ELA     683.435  
401630.937    489059.906    MAHAWATTA TO HEEN ELA     700.000  
401630.688    489059.938    MAHAWATTA TO HEEN ELA     700.250  
401630.469    489059.938    MAHAWATTA TO HEEN ELA     700.500  
401630.219    489059.969    MAHAWATTA TO HEEN ELA     700.750  
401630.000    489060.000    MAHAWATTA TO HEEN ELA     701.000  
398760.000    492520.000    ST. SEBASTIAN SOUTH CANAL    -316.000   
398805.406    492540.844    ST. SEBASTIAN SOUTH CANAL    -266.000   
398850.781    492561.656    ST. SEBASTIAN SOUTH CANAL    -216.000   
398892.094    492580.625    ST. SEBASTIAN SOUTH CANAL    -170.500   
398933.406    492599.562    ST. SEBASTIAN SOUTH CANAL    -125.000   
398956.094    492610.000    ST. SEBASTIAN SOUTH CANAL    -100.000   
398978.781    492620.406    ST. SEBASTIAN SOUTH CANAL     -75.000   
399012.844    492636.031    ST. SEBASTIAN SOUTH CANAL     -37.500   
399046.875    492651.656    ST. SEBASTIAN SOUTH CANAL       0.000   
399082.063    492661.313    ST. SEBASTIAN SOUTH CANAL      36.920   
399117.250    492670.969    ST. SEBASTIAN SOUTH CANAL      73.840   
399175.000    492690.281    ST. SEBASTIAN SOUTH CANAL     134.845   
399232.719    492709.594    ST. SEBASTIAN SOUTH CANAL     195.850   
399237.438    492711.187    ST. SEBASTIAN SOUTH CANAL     200.850   
399242.000    492713.219    ST. SEBASTIAN SOUTH CANAL     205.850   
399272.813    492727.000    ST. SEBASTIAN SOUTH CANAL     239.615   
399303.625    492740.813    ST. SEBASTIAN SOUTH CANAL     273.380   
399337.344    492753.813    ST. SEBASTIAN SOUTH CANAL     310.165   
399371.094    492766.813    ST. SEBASTIAN SOUTH CANAL     346.950   
399404.719    492783.500    ST. SEBASTIAN SOUTH CANAL     383.640   
399438.375    492800.187    ST. SEBASTIAN SOUTH CANAL     420.330   
399464.781    492815.219    ST. SEBASTIAN SOUTH CANAL     450.930   
399491.219    492830.250    ST. SEBASTIAN SOUTH CANAL     481.530   
399537.656    492862.813    ST. SEBASTIAN SOUTH CANAL     538.670   
399584.094    492895.375    ST. SEBASTIAN SOUTH CANAL     595.810   
399616.125    492913.938    ST. SEBASTIAN SOUTH CANAL     633.245   
399648.125    492932.500    ST. SEBASTIAN SOUTH CANAL     670.680   
399676.406    492948.031    ST. SEBASTIAN SOUTH CANAL     700.970   
399704.656    492963.563    ST. SEBASTIAN SOUTH CANAL     731.260   
399707.781    492961.406    ST. SEBASTIAN SOUTH CANAL     734.405   
399710.875    492959.250    ST. SEBASTIAN SOUTH CANAL     737.550   
399724.313    492965.156    ST. SEBASTIAN SOUTH CANAL     752.115   
399737.750    492971.031    ST. SEBASTIAN SOUTH CANAL     766.680   
399742.375    492973.031    ST. SEBASTIAN SOUTH CANAL     771.680   
399747.188    492976.938    ST. SEBASTIAN SOUTH CANAL     776.680   
399747.688    492977.312    ST. SEBASTIAN SOUTH CANAL     777.180   
399748.156    492977.719    ST. SEBASTIAN SOUTH CANAL     777.680   
399765.656    492985.344    ST. SEBASTIAN SOUTH CANAL     797.180   
399783.156    492992.969    ST. SEBASTIAN SOUTH CANAL     816.680   
399847.063    493039.687    ST. SEBASTIAN SOUTH CANAL     896.615   
399911.000    493086.437    ST. SEBASTIAN SOUTH CANAL     976.550   
399933.719    493095.688    ST. SEBASTIAN SOUTH CANAL    1000.865   
399956.406    493104.938    ST. SEBASTIAN SOUTH CANAL    1025.180   
399975.063    493112.938    ST. SEBASTIAN SOUTH CANAL    1045.465   
399993.719    493120.938    ST. SEBASTIAN SOUTH CANAL    1065.750   
400038.063    493166.656    ST. SEBASTIAN SOUTH CANAL    1131.090   
400082.406    493212.406    ST. SEBASTIAN SOUTH CANAL    1196.430   
400119.406    493253.094    ST. SEBASTIAN SOUTH CANAL    1250.940   
400156.406    493293.781    ST. SEBASTIAN SOUTH CANAL    1305.450   
400179.031    493360.719    ST. SEBASTIAN SOUTH CANAL    1376.275   
400201.688    493427.656    ST. SEBASTIAN SOUTH CANAL    1447.100   
400202.344    493428.937    ST. SEBASTIAN SOUTH CANAL    1448.550   
400203.000    493430.219    ST. SEBASTIAN SOUTH CANAL    1450.000   
400203.000    493430.219    ST. SEBASTIAN SOUTH CANAL    1450.000   
400234.000    493491.375    ST. SEBASTIAN SOUTH CANAL    1519.285   
400265.031    493552.531    ST. SEBASTIAN SOUTH CANAL    1588.570   
400286.219    493569.687    ST. SEBASTIAN SOUTH CANAL    1618.350   
400307.375    493586.813    ST. SEBASTIAN SOUTH CANAL    1648.130   
400331.719    493591.281    ST. SEBASTIAN SOUTH CANAL    1673.010   
400356.031    493595.719    ST. SEBASTIAN SOUTH CANAL    1697.890   
